st_y,st_x,country,time,see_aurora,isd_usaf,isd_wban,isd_ctry,isd_lat,isd_lon,isd_elev,isd_begin,isd_end
52.32400519,-112.7509576,Canada,2015-04-11T08:37:57Z,1,712890,99999,CA,52.333,-112.583,795.0,20040713,20240510
51.03524626,-114.1154336,Canada,2015-04-11T11:10:50Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
51.04766181,-114.1026153,Canada,2015-04-11T11:14:46Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
51.03857937,-114.0942309,Canada,2015-04-11T11:52:21Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
-42.00322212,173.9921381,New Zealand,2015-04-19T02:30:19Z,1,935970,99999,NZ,-41.717,174.267,32.0,19870301,20250606
52.28596795,-112.1995878,Canada,2015-04-19T04:20:26Z,1,717920,99999,CA,52.117,-112.167,843.0,20080401,20241211
52.26842104,-112.4428763,Canada,2015-04-19T04:50:13Z,1,712890,99999,CA,52.333,-112.583,795.0,20040713,20240510
64.9893913,-18.03033254,Iceland,2015-04-20T19:58:11Z,1,041680,99999,IC,64.933,-17.983,821.0,20001204,20250606
50.65828014,-102.1008683,Canada,2015-04-21T04:47:36Z,1,718610,99999,CA,50.368,-102.571,599.8,19550702,20250606
63.72054401,-68.44962361,Canada,2015-04-22T03:06:48Z,1,713210,99999,CA,63.75,-68.55,34.0,20050201,20250606
60.80889494,-115.8227098,Canada,2015-05-10T06:40:19Z,1,719350,99999,CA,60.833,-115.783,165.5,19340101,20250606
52.15317573,-0.705164983,United Kingdom,2015-05-12T23:12:52Z,1,035573,99999,UK,52.072,-0.617,109.1,19900208,20250606
55.65632913,-1.827878339,United Kingdom,2015-05-13T00:09:06Z,1,032400,99999,UK,55.424,-1.603,21.3,19751001,20250606
44.49034476,-90.01331287,United States,2015-05-13T03:01:28Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
44.47476092,-90.02806487,United States,2015-05-13T03:02:59Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
48.37641219,-89.28185092,Canada,2015-05-13T03:17:40Z,1,710720,99999,CA,48.367,-89.317,199.0,19480513,20250606
45.19894593,-91.58783776,United States,2015-05-13T03:22:26Z,1,726467,54909,US,45.419,-91.773,336.8,20060101,20250607
46.24317453,-94.26644263,United States,2015-05-13T03:36:49Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
41.98982847,-93.50140511,United States,2015-05-13T05:01:22Z,1,725472,94989,US,41.99,-93.619,281.5,20060101,20250607
53.54908115,-113.4693634,Canada,2015-05-13T05:21:07Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
53.53721127,-113.4734635,Canada,2015-05-13T05:33:02Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
50.63240199,-104.873805,Canada,2015-05-13T05:43:24Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
52.27191151,-117.4746795,Canada,2015-05-13T05:45:48Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
52.26981468,-117.4852414,Canada,2015-05-13T06:01:59Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
50.56417931,-111.9112078,Canada,2015-05-13T06:50:37Z,1,714570,99999,CA,50.55,-111.85,747.0,19910801,20250606
51.04526551,-114.0983447,Canada,2015-05-13T06:53:01Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
52.27791605,-117.4842816,Canada,2015-05-13T06:53:53Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
-34.76125799,138.5113366,Australia,2015-05-13T14:35:29Z,1,956770,99999,AS,-34.793,138.633,17.4,19390331,20250606
44.55010868,-80.93216171,Canada,2015-05-19T02:40:51Z,1,716330,99999,CA,44.75,-81.1,222.2,19500101,20250606
52.27513545,-117.4785111,Canada,2015-05-19T06:51:29Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
47.279082,-91.26407938,United States,2015-05-20T03:42:03Z,1,997737,99999,US,47.278,-91.27,197.0,20080102,20250606
41.9925351,-93.50383624,United States,2015-06-08T07:06:21Z,1,725472,94989,US,41.99,-93.619,281.5,20060101,20250607
52.26422007,-117.4899829,Canada,2015-06-08T07:23:20Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
50.50107319,-104.6764039,Canada,2015-06-14T08:05:08Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
50.49267892,-104.6795731,Canada,2015-06-14T08:12:44Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
50.49920481,-104.6838244,Canada,2015-06-22T06:53:35Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
53.3321469,-6.267144939,Ireland,2015-06-22T22:55:48Z,1,039690,99999,EI,53.421,-6.27,73.8,19730101,20250606
53.08757503,-2.471468067,United Kingdom,2015-06-22T23:08:05Z,1,033510,99999,UK,53.367,-2.383,35.0,20121130,20250606
45.47748305,-69.28441786,United States,2015-06-23T02:27:16Z,1,726190,94626,US,45.463,-69.555,424.3,20060101,20250607
45.48167509,-69.27205959,United States,2015-06-23T03:14:57Z,1,726190,94626,US,45.463,-69.555,424.3,20060101,20250607
44.49488424,-90.02458687,United States,2015-06-23T03:29:06Z,1,726574,94985,US,44.638,-90.188,381.5,20060101,20250607
38.86621511,-99.34101396,United States,2015-06-23T03:34:16Z,1,724518,03968,US,38.85,-99.267,609.0,20060101,20250607
44.49152594,-90.02453838,United States,2015-06-23T03:36:46Z,1,726574,94985,US,44.638,-90.188,381.5,20060101,20250607
46.22875882,-94.26745042,United States,2015-06-23T03:38:02Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
46.23898045,-94.25841721,United States,2015-06-23T03:47:33Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
38.49926003,-98.50369993,United States,2015-06-23T03:58:00Z,1,724517,13940,US,38.35,-98.867,573.0,20060101,20250607
46.86394349,-96.80611348,United States,2015-06-23T04:12:32Z,1,727530,14914,US,46.924,-96.812,272.8,19480101,20250607
38.33865411,-98.81254565,United States,2015-06-23T04:26:41Z,1,724517,13940,US,38.35,-98.867,573.0,20060101,20250607
43.54512391,-96.72786153,United States,2015-06-23T04:34:29Z,1,726510,14944,US,43.578,-96.754,432.4,19421001,20250607
45.08889235,-91.50134336,United States,2015-06-23T04:35:56Z,1,726435,14991,US,44.867,-91.488,269.4,19730101,20250607
46.24083332,-94.25824966,United States,2015-06-23T04:38:49Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
40.72270451,-74.04573956,United States,2015-06-23T04:39:34Z,1,997271,99999,US,40.701,-74.014,4.0,20080117,20250606
46.86492092,-96.79121275,United States,2015-06-23T04:40:24Z,1,727530,14914,US,46.924,-96.812,272.8,19480101,20250607
46.23906868,-94.26419478,United States,2015-06-23T04:42:28Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
43.93699575,-94.94365572,United States,2015-06-23T04:44:00Z,1,727506,04952,US,43.913,-95.109,429.8,20060101,20250607
50.45746071,-104.882417,Canada,2015-06-23T04:52:58Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
40.78058998,-96.68490934,United States,2015-06-23T04:53:11Z,1,725510,14939,US,40.848,-96.765,356.7,19421001,20250607
46.86688136,-96.80373917,United States,2015-06-23T05:00:49Z,1,727530,14914,US,46.924,-96.812,272.8,19480101,20250607
45.79700266,-88.06648035,United States,2015-06-23T05:02:39Z,1,727437,94893,US,45.813,-88.113,343.2,20060101,20250607
49.84022758,-97.44823925,Canada,2015-06-23T05:05:01Z,1,718520,99999,CA,49.91,-97.24,238.7,19550702,20250606
50.47796382,-104.8956749,Canada,2015-06-23T05:06:00Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
46.22724373,-94.2830336,United States,2015-06-23T05:08:40Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
45.12757849,-93.15445007,United States,2015-06-23T05:11:19Z,1,726577,94974,US,45.15,-93.217,278.0,20060101,20250607
44.96714109,-93.28568293,United States,2015-06-23T05:11:54Z,1,726580,14922,US,44.885,-93.231,254.5,19450101,20250607
42.98271938,-75.51515373,United States,2015-06-23T05:12:39Z,1,725196,64775,US,43.224,-75.396,144.7,20070102,20250607
44.4023171,-104.3952171,United States,2015-06-23T05:13:35Z,1,999999,94088,US,44.517,-104.436,1765.4,20070822,20250607
47.48349327,-100.0165581,United States,2015-06-23T05:18:36Z,1,720737,00266,US,47.451,-99.151,490.1,20100610,20250607
46.87299577,-96.79484403,United States,2015-06-23T05:22:20Z,1,727530,14914,US,46.924,-96.812,272.8,19480101,20250607
46.97813881,-109.7600456,United States,2015-06-23T05:22:37Z,1,721007,99999,US,47.017,-109.633,1256.1,20120614,20250606
51.0376833,-114.1003232,Canada,2015-06-23T05:23:34Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
45.51264761,-122.6845372,United States,2015-06-23T05:52:33Z,1,726980,24229,US,45.596,-122.609,6.7,19360501,20250607
46.97739722,-109.7552166,United States,2015-06-23T06:17:45Z,1,721007,99999,US,47.017,-109.633,1256.1,20120614,20250606
46.65153297,-111.7196903,United States,2015-06-23T06:19:56Z,1,727720,24144,US,46.604,-111.989,1178.1,19730101,20250607
48.68778271,-113.819963,United States,2015-06-23T07:10:52Z,1,999999,04130,US,48.741,-113.433,1388.4,20030925,20250607
44.77240888,-89.69311543,United States,2015-06-23T08:00:35Z,1,726465,94890,US,44.783,-89.667,389.2,20060101,20250607
49.24206572,-84.51601806,Canada,2015-06-24T03:46:45Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
59.89624147,10.71847099,Norway,2015-06-24T20:50:26Z,1,014920,99999,NO,59.95,10.717,97.0,19730803,20250606
40.62737842,-73.97507077,United States,2015-06-25T04:03:00Z,1,997743,99999,US,40.65,-74.067,72.0,20080101,20250606
53.53891887,-113.4722629,Canada,2015-06-25T08:00:08Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
-41.99986979,173.9913121,New Zealand,2015-06-25T14:47:09Z,1,935970,99999,NZ,-41.717,174.267,32.0,19870301,20250606
43.95652604,-80.74864489,Canada,2015-07-13T04:19:22Z,1,716310,99999,CA,43.983,-80.75,415.0,19620101,20250606
60.0843057,-113.641837,Canada,2015-07-23T05:05:24Z,1,719340,99999,CA,60.017,-111.917,204.0,19340101,20250606
50.47397557,-104.5149205,Canada,2015-07-23T05:59:38Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
53.5022947,-113.3538124,Canada,2015-07-23T06:26:17Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
49.24876082,-123.1315083,Canada,2015-07-23T07:16:24Z,1,712010,99999,CA,49.283,-123.117,3.0,19800301,20250606
49.64420692,-125.465025,Canada,2015-07-23T07:51:35Z,1,718936,99999,CA,49.951,-125.271,105.5,19770701,20250606
60.1062122,-113.6620806,Canada,2015-07-23T08:06:09Z,1,719340,99999,CA,60.017,-111.917,204.0,19340101,20250606
49.24160793,-123.1374093,Canada,2015-08-07T07:15:28Z,1,712010,99999,CA,49.283,-123.117,3.0,19800301,20250606
63.98210835,-150.0215172,United States,2015-08-07T11:45:39Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
50.6792502,-104.625072,Canada,2015-08-08T07:03:05Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
50.68096388,-104.5943214,Canada,2015-08-08T07:21:58Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
50.58465162,-104.6282918,Canada,2015-08-08T07:54:30Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
50.49959049,-104.6934479,Canada,2015-08-08T08:26:01Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
49.2425884,-123.1239854,Canada,2015-08-08T09:02:59Z,1,712010,99999,CA,49.283,-123.117,3.0,19800301,20250606
50.49132353,-104.6706183,Canada,2015-08-09T05:30:52Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
49.22809803,-84.51558145,Canada,2015-08-16T03:25:48Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
41.99495671,-93.51166429,United States,2015-08-16T03:30:13Z,1,725472,94989,US,41.99,-93.619,281.5,20060101,20250607
50.35675875,-102.5390977,Canada,2015-08-16T04:02:22Z,1,718610,99999,CA,50.368,-102.571,599.8,19550702,20250606
52.2674484,-117.5011313,Canada,2015-08-16T06:16:57Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
40.23997851,-83.0026872,United States,2015-08-16T06:25:57Z,1,720928,00315,US,40.28,-83.115,288.0,20110315,20250607
50.75955308,-104.528279,Canada,2015-08-17T07:39:51Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
50.69603779,-104.6354099,Canada,2015-08-19T06:18:09Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
50.67129075,-104.6167218,Canada,2015-08-19T06:40:44Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
51.03657648,-114.1198561,Canada,2015-08-19T07:47:24Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
61.19520712,-149.9266391,United States,2015-08-19T09:45:49Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
63.98120975,-150.0249559,United States,2015-08-26T08:52:14Z,1,702645,46403,US,63.733,-148.917,524.3,20060101,20250607
44.48165446,-90.02559979,United States,2015-08-27T03:03:03Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
45.19416939,-91.57578749,United States,2015-08-27T03:21:54Z,1,726467,54909,US,45.419,-91.773,336.8,20060101,20250607
55.98267304,-4.030522417,United Kingdom,2015-08-27T23:33:08Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
64.12736459,-21.93543265,Ìsland,2015-08-28T00:04:30Z,1,040300,99999,IC,64.13,-21.941,14.6,19310101,20250606
55.99778915,-4.016666404,United Kingdom,2015-08-28T00:22:52Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
60.08724528,-113.6621731,Canada,2015-08-28T01:49:05Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
45.39321934,-75.71738778,Canada,2015-08-28T03:52:58Z,1,710630,99999,CA,45.383,-75.717,79.0,19770701,20250606
60.16992809,24.89547818,Finland,2015-08-28T20:16:32Z,1,029780,99999,FI,60.183,24.95,4.0,20080115,20250606
60.54576462,21.34768922,Suomi,2015-08-28T20:20:34Z,1,029640,99999,FI,60.717,21.033,3.9,20040803,20250606
63.98851893,25.97881483,Finland,2015-08-28T20:23:05Z,1,027380,99999,FI,63.733,25.7,153.3,20090701,20250606
63.98727097,25.96009566,Finland,2015-08-28T21:25:04Z,1,027380,99999,FI,63.733,25.7,153.3,20090701,20250606
53.54501146,-113.4920638,Canada,2015-09-04T04:14:38Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
49.24256666,-84.50501039,Canada,2015-09-07T06:58:23Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
55.9901284,-4.000879933,United Kingdom,2015-09-07T20:41:33Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
61.98684221,9.970927805,Norway,2015-09-07T21:05:59Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
61.97726949,14.99534907,Sweden,2015-09-07T21:59:30Z,1,023270,99999,SW,62.05,14.4,362.0,20090929,20250428
59.97789481,17.73146106,Sweden,2015-09-07T22:04:02Z,1,024580,99999,SW,59.897,17.589,20.7,19350101,20250606
59.49854024,17.96886004,Sweden,2015-09-07T22:05:59Z,1,024640,99999,SW,59.354,17.942,14.3,19310101,20250606
65.81933484,21.67016472,Sverige,2015-09-07T23:22:46Z,1,021710,99999,SW,65.817,21.633,18.0,19790802,20250429
65.13681048,21.47179746,Sverige,2015-09-07T23:38:45Z,1,021760,99999,SW,65.033,21.567,4.0,19970901,20241009
54.04083109,-2.831383925,United Kingdom,2015-09-07T23:52:53Z,1,032140,99999,UK,54.131,-3.264,14.3,19830804,20250606
52.15137896,-0.734047714,United Kingdom,2015-09-07T23:58:20Z,1,035573,99999,UK,52.072,-0.617,109.1,19900208,20250606
54.04085202,-2.829804781,United Kingdom,2015-09-08T00:11:41Z,1,032140,99999,UK,54.131,-3.264,14.3,19830804,20250606
49.24435903,-84.51730328,Canada,2015-09-08T01:50:13Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
40.71517234,-74.19490525,United States,2015-09-08T02:15:18Z,1,725020,14734,US,40.683,-74.169,2.0,19730101,20250607
44.49661243,-90.00652662,United States,2015-09-08T02:23:23Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
44.49843635,-100.2824717,United States,2015-09-08T02:39:46Z,1,726560,24025,US,44.382,-100.286,523.9,20100801,20250607
44.2354181,-85.52456298,United States,2015-09-08T02:52:18Z,1,726384,14817,US,44.283,-85.417,397.8,19900724,20250607
60.09949956,-113.6676465,Canada,2015-09-08T03:00:44Z,1,719340,99999,CA,60.017,-111.917,204.0,19340101,20250606
49.86681511,-97.17647646,Canada,2015-09-08T03:04:55Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
47.49925061,-100.018257,United States,2015-09-08T03:15:04Z,1,720737,00266,US,47.451,-99.151,490.1,20100610,20250607
43.15171098,-77.63442764,United States,2015-09-08T03:16:30Z,1,725290,14768,US,43.117,-77.675,164.5,19730101,20250607
54.9925874,-97.00122323,Canada,2015-09-08T03:21:59Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
45.18491772,-91.56285066,United States,2015-09-08T03:22:53Z,1,726467,54909,US,45.419,-91.773,336.8,20060101,20250607
49.86575465,-97.14260157,Canada,2015-09-08T03:30:48Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
54.98637125,-97.03137361,Canada,2015-09-08T03:59:26Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
54.99685015,-97.00188154,Canada,2015-09-08T04:35:49Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
55.97841329,-4.022886807,United Kingdom,2015-09-08T04:38:53Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
49.76839004,-97.17119242,Canada,2015-09-08T04:50:00Z,1,715790,99999,CA,49.883,-97.133,230.0,20010916,20250606
51.04091772,-114.1001243,Canada,2015-09-08T05:10:42Z,1,712350,99999,CA,51.067,-114.217,1235.0,19930607,20250606
50.64443334,-104.6393581,Canada,2015-09-09T03:50:17Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
50.6737764,-104.591358,Canada,2015-09-09T04:13:28Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
54.996527,-97.02486671,Canada,2015-09-09T04:55:12Z,1,710790,99999,CA,55.801,-97.864,222.2,19671108,20250606
46.24565916,-94.26363369,United States,2015-09-09T05:27:11Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
44.48705848,-100.2517433,United States,2015-09-09T05:36:41Z,1,726560,24025,US,44.382,-100.286,523.9,20100801,20250607
50.66671428,-104.596721,Canada,2015-09-09T05:45:32Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
44.4798705,-90.01660238,United States,2015-09-09T06:00:03Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
46.2468423,-94.26230782,United States,2015-09-09T06:00:28Z,1,744667,99999,US,46.091,-94.361,350.5,20120713,20250606
47.58588946,-122.3543756,United States,2015-09-09T06:04:49Z,1,994014,99999,US,47.605,-122.338,2.0,20080101,20190102
45.43111061,-93.54508306,United States,2015-09-09T06:15:57Z,1,726682,54914,US,45.56,-93.608,298.4,20060101,20250607
60.08909907,-113.6562899,Canada,2015-09-09T06:34:59Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
50.49666267,-104.6752941,Canada,2015-09-09T08:48:59Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
63.41473956,10.37727713,Norge,2015-09-09T20:30:25Z,1,012570,99999,NO,63.417,10.45,131.5,20040406,20250606
52.64930164,0.999920191,United Kingdom,2015-09-09T20:30:30Z,1,034920,99999,UK,52.676,1.283,35.7,19871202,20250606
55.99036662,-4.005843588,United Kingdom,2015-09-09T20:33:18Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
61.98511636,9.993751981,Norway,2015-09-09T21:39:22Z,1,012500,99999,NO,62.133,10.0,694.0,20110928,20250604
60.17975166,11.0917474,Norway,2015-09-10T18:18:59Z,1,013840,99999,NO,60.194,11.1,207.6,19400511,20250606
65.20081819,25.92864711,Finland,2015-09-10T19:35:52Z,1,028760,99999,FI,65.0,25.4,3.8,20080115,20250606
45.2321445,-80.76880301,Canada,2015-09-11T04:26:41Z,1,714380,99999,CA,45.033,-80.367,191.0,19840607,20250606
60.1006506,-113.6509418,Canada,2015-09-11T05:14:03Z,1,713620,99999,CA,60.017,-111.917,203.0,20040803,20250606
50.50282807,-104.6895726,Canada,2015-09-11T05:19:58Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
61.20661638,-149.9313175,United States,2015-09-11T13:52:36Z,1,702725,26491,US,61.179,-149.965,25.1,20020101,20250607
44.48241783,-90.0232979,United States,2015-09-12T04:50:17Z,1,726452,04826,US,44.359,-89.837,309.4,20060101,20250607
53.99512875,-106.0351454,Canada,2015-09-12T05:03:44Z,1,714540,99999,CA,53.917,-106.067,569.0,19900208,20250606
49.23186874,-84.5186358,Canada,2015-09-15T01:32:21Z,1,718320,99999,CA,49.733,-84.15,264.0,19820101,20250606
44.23543032,-85.51998497,United States,2015-09-15T01:41:39Z,1,726384,14817,US,44.283,-85.417,397.8,19900724,20250607
61.21460357,-149.9181552,United States,2015-09-20T07:34:30Z,1,997381,99999,US,61.238,-149.89,9.0,20080101,20250606
52.27010068,-117.4936142,Canada,2015-09-22T03:59:43Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
61.20032319,-149.9105055,United States,2015-09-22T08:02:10Z,1,702735,26409,US,61.216,-149.857,38.4,19450101,20250607
69.62826764,18.92655498,Norway,2015-09-23T17:26:35Z,1,010260,99999,NO,69.65,18.933,114.5,19970201,20250606
55.98727299,-4.006250016,United Kingdom,2015-10-01T22:36:53Z,1,031400,99999,UK,55.872,-4.433,7.9,19291001,20250606
53.53086881,-113.4895691,Canada,2015-10-02T03:31:09Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
50.72593628,-104.6427086,Canada,2015-10-02T05:09:07Z,1,718630,99999,CA,50.433,-104.667,577.3,19550702,20250606
52.25970874,-117.4963415,Canada,2015-10-04T04:36:01Z,1,714860,99999,CA,52.933,-118.033,1020.0,19910801,20250606
50.26808481,-119.3009168,Canada,2015-10-04T06:09:38Z,1,711150,99999,CA,50.217,-119.183,482.0,19770701,20250606
53.52802965,-113.4228632,Canada,2015-10-04T06:13:56Z,1,711570,99999,CA,53.567,-113.517,671.0,20010916,20250606
50.52542989,-104.6382462,Canada,2015-10-07T04:39:38Z,1,715140,99999,CA,50.433,-104.667,577.0,19960301,20250606
45.19550414,-91.5799794,United States,2015-10-07T04:45:45Z,1,726467,54909,US,45.419,-91.773,336.8,20060101,20250607
